seed,strategy,model,threshold_mode,features,train_sources,test_source,accuracy,precision_weighted,recall_weighted,f1_weighted,recall_very_high,precision_very_high,f1_very_high
43,rule,decision_tree,default,full,kaggle+stanford_msa,mother_jones,0.17197452229299362,0.20136734238819573,0.17197452229299362,0.10931349058855332,0.42857142857142855,0.08,0.1348314606741573
43,rule,decision_tree,default,full,kaggle+mother_jones,stanford_msa,0.6017964071856288,0.7755439820276016,0.6017964071856288,0.6631116134038906,0.26666666666666666,0.11428571428571428,0.16
43,rule,decision_tree,youden,full,mother_jones+stanford_msa,kaggle,0.3333333333333333,0.7873870516303331,0.3333333333333333,0.38403771282416943,0.21052631578947367,0.21052631578947367,0.21052631578947367
43,rule,decision_tree,youden,full,kaggle+stanford_msa,mother_jones,0.17197452229299362,0.20136734238819573,0.17197452229299362,0.10931349058855332,0.42857142857142855,0.08,0.1348314606741573
43,rule,decision_tree,youden,full,kaggle+mother_jones,stanford_msa,0.3772455089820359,0.8293067074959812,0.3772455089820359,0.44159571720365454,0.26666666666666666,0.11428571428571428,0.16
43,rule,decision_tree,youden_val,full,mother_jones+stanford_msa,kaggle,0.2857142857142857,0.8043169579242884,0.2857142857142857,0.37366206729661977,0.7368421052631579,0.07526881720430108,0.13658536585365855
43,rule,decision_tree,youden_val,full,kaggle+stanford_msa,mother_jones,0.2611464968152866,0.15821760939432492,0.2611464968152866,0.18837992018352367,0.5,0.1320754716981132,0.208955223880597
43,rule,decision_tree,youden_val,full,kaggle+mother_jones,stanford_msa,0.3712574850299401,0.7660997771189821,0.3712574850299401,0.4650624936528712,0.7333333333333333,0.08029197080291971,0.14473684210526316
43,rule,multinomial_lr,default,full,mother_jones+stanford_msa,kaggle,0.5714285714285714,0.7520022079269627,0.5714285714285714,0.6365763227643586,0.3157894736842105,0.14634146341463414,0.2
43,rule,multinomial_lr,default,full,kaggle+stanford_msa,mother_jones,0.28662420382165604,0.40673042040595425,0.28662420382165604,0.23409019024062758,0.2857142857142857,0.25,0.26666666666666666
43,rule,multinomial_lr,default,full,kaggle+mother_jones,stanford_msa,0.6467065868263473,0.7617362334155219,0.6467065868263473,0.6910192525953633,0.06666666666666667,0.06666666666666667,0.06666666666666667
43,rule,multinomial_lr,youden,full,mother_jones+stanford_msa,kaggle,0.47619047619047616,0.7777729044364702,0.47619047619047616,0.5575240303717757,0.3684210526315789,0.12962962962962962,0.1917808219178082
43,rule,multinomial_lr,youden,full,kaggle+stanford_msa,mother_jones,0.3248407643312102,0.451908633229597,0.3248407643312102,0.3034705528850965,0.2857142857142857,0.3076923076923077,0.2962962962962963
43,rule,multinomial_lr,youden,full,kaggle+mother_jones,stanford_msa,0.49700598802395207,0.8336913075942428,0.49700598802395207,0.5791506779679318,0.2,0.08823529411764706,0.12244897959183673
43,rule,multinomial_lr,youden_val,full,mother_jones+stanford_msa,kaggle,0.5365079365079365,0.745781161467436,0.5365079365079365,0.597764345739462,0.21052631578947367,0.2222222222222222,0.21621621621621623
43,rule,multinomial_lr,youden_val,full,kaggle+stanford_msa,mother_jones,0.25477707006369427,0.422390984811367,0.25477707006369427,0.19683217721248314,0.5,0.14285714285714285,0.2222222222222222
43,rule,multinomial_lr,youden_val,full,kaggle+mother_jones,stanford_msa,0.688622754491018,0.7953661744120277,0.688622754491018,0.7229319396210626,0.13333333333333333,0.11764705882352941,0.125
43,rule,naive_bayes,default,full,mother_jones+stanford_msa,kaggle,0.1523809523809524,0.7549633924204268,0.1523809523809524,0.16808119455661227,0.5263157894736842,0.05434782608695652,0.09852216748768473
43,rule,naive_bayes,default,full,kaggle+stanford_msa,mother_jones,0.10828025477707007,0.08748148941105105,0.10828025477707007,0.06585137127820175,0.7857142857142857,0.09243697478991597,0.16541353383458646
43,rule,naive_bayes,default,full,kaggle+mother_jones,stanford_msa,0.4251497005988024,0.8115601576470536,0.4251497005988024,0.52569778036062,0.9333333333333333,0.07142857142857142,0.13270142180094788
43,rule,naive_bayes,youden,full,mother_jones+stanford_msa,kaggle,0.4444444444444444,0.7757221245829039,0.4444444444444444,0.5290182570538616,0.15789473684210525,0.14285714285714285,0.15
43,rule,naive_bayes,youden,full,kaggle+stanford_msa,mother_jones,0.14012738853503184,0.43678916200985707,0.14012738853503184,0.12238306637587638,0.5,0.12280701754385964,0.19718309859154928
43,rule,naive_bayes,youden,full,kaggle+mother_jones,stanford_msa,0.4491017964071856,0.8479488206685222,0.4491017964071856,0.543762194254068,0.8666666666666667,0.09154929577464789,0.16560509554140126
43,rule,naive_bayes,youden_val,full,mother_jones+stanford_msa,kaggle,0.346031746031746,0.7774481493749882,0.346031746031746,0.4283797232826847,0.10526315789473684,0.15384615384615385,0.125
43,rule,naive_bayes,youden_val,full,kaggle+stanford_msa,mother_jones,0.1910828025477707,0.10844301282144714,0.1910828025477707,0.13062284870412205,0.5,0.10144927536231885,0.1686746987951807
43,rule,naive_bayes,youden_val,full,kaggle+mother_jones,stanford_msa,0.1437125748502994,0.8230223763000316,0.1437125748502994,0.1759941604737022,0.9333333333333333,0.05263157894736842,0.099644128113879
43,std,decision_tree,default,ctx,mother_jones+stanford_msa,kaggle,0.4222222222222222,0.9098695743072642,0.4222222222222222,0.5496171237671099,0.0,0.0,0.0
43,std,decision_tree,default,ctx,kaggle+stanford_msa,mother_jones,0.12101910828025478,0.04501454414939494,0.12101910828025478,0.06062836369920505,0.4782608695652174,0.2682926829268293,0.34375
43,std,decision_tree,default,ctx,kaggle+mother_jones,stanford_msa,0.3592814371257485,0.9455894346018784,0.3592814371257485,0.495017121392278,0.8888888888888888,0.04020100502512563,0.07692307692307693
43,std,decision_tree,youden,ctx,mother_jones+stanford_msa,kaggle,0.4222222222222222,0.9098695743072642,0.4222222222222222,0.5496171237671099,0.0,0.0,0.0
43,std,decision_tree,youden,ctx,kaggle+stanford_msa,mother_jones,0.1592356687898089,0.036575036316906916,0.1592356687898089,0.05948645109745001,0.9130434782608695,0.21,0.34146341463414637
43,std,decision_tree,youden,ctx,kaggle+mother_jones,stanford_msa,0.3532934131736527,0.9442557934324401,0.3532934131736527,0.49282841851586756,0.0,0.0,0.0
43,std,decision_tree,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.4253968253968254,0.9100439572712986,0.4253968253968254,0.5527461950721103,0.0,0.0,0.0
43,std,decision_tree,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.12101910828025478,0.04501454414939494,0.12101910828025478,0.06062836369920505,0.4782608695652174,0.2682926829268293,0.34375
43,std,decision_tree,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.09281437125748503,0.9114801293540418,0.09281437125748503,0.12436679061232374,1.0,0.028938906752411574,0.05625
43,std,multinomial_lr,default,ctx,mother_jones+stanford_msa,kaggle,0.45714285714285713,0.913762706724903,0.45714285714285713,0.5867432566021967,0.36363636363636365,0.05970149253731343,0.10256410256410256
43,std,multinomial_lr,default,ctx,kaggle+stanford_msa,mother_jones,0.1592356687898089,0.8195455048026121,0.1592356687898089,0.12678722266250517,0.5217391304347826,0.2926829268292683,0.375
43,std,multinomial_lr,default,ctx,kaggle+mother_jones,stanford_msa,0.5059880239520959,0.9551048054042067,0.5059880239520959,0.639942295999982,0.8888888888888888,0.05405405405405406,0.10191082802547771
43,std,multinomial_lr,youden,ctx,mother_jones+stanford_msa,kaggle,0.4603174603174603,0.9209352209352208,0.4603174603174603,0.5889333311620093,0.45454545454545453,0.07352941176470588,0.12658227848101267
43,std,multinomial_lr,youden,ctx,kaggle+stanford_msa,mother_jones,0.1592356687898089,0.8195455048026121,0.1592356687898089,0.12678722266250517,0.5217391304347826,0.2926829268292683,0.375
43,std,multinomial_lr,youden,ctx,kaggle+mother_jones,stanford_msa,0.5059880239520959,0.9552237199457857,0.5059880239520959,0.6403120559353548,0.5555555555555556,0.08196721311475409,0.14285714285714285
43,std,multinomial_lr,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.4634920634920635,0.914728889173668,0.4634920634920635,0.5882814941140392,0.7272727272727273,0.06299212598425197,0.11594202898550725
43,std,multinomial_lr,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.1592356687898089,0.8195455048026121,0.1592356687898089,0.12678722266250517,0.5217391304347826,0.2926829268292683,0.375
43,std,multinomial_lr,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.49101796407185627,0.9545833534312272,0.49101796407185627,0.6256326140035939,1.0,0.056962025316455694,0.10778443113772455
43,std,naive_bayes,default,ctx,mother_jones+stanford_msa,kaggle,0.44761904761904764,0.9143944517378102,0.44761904761904764,0.5747145469479474,0.09090909090909091,0.09090909090909091,0.09090909090909091
43,std,naive_bayes,default,ctx,kaggle+stanford_msa,mother_jones,0.09554140127388536,0.7986261518153508,0.09554140127388536,0.041292969870509476,0.08695652173913043,0.14285714285714285,0.10810810810810811
43,std,naive_bayes,default,ctx,kaggle+mother_jones,stanford_msa,0.11377245508982035,0.9545264151499956,0.11377245508982035,0.16748551267220077,0.1111111111111111,0.07142857142857142,0.08695652173913043
43,std,naive_bayes,youden,ctx,mother_jones+stanford_msa,kaggle,0.44761904761904764,0.9134022512727814,0.44761904761904764,0.5752326221204005,0.45454545454545453,0.06097560975609756,0.10752688172043011
43,std,naive_bayes,youden,ctx,kaggle+stanford_msa,mother_jones,0.12738853503184713,0.8155678789979374,0.12738853503184713,0.07204362870012203,0.43478260869565216,0.2631578947368421,0.32786885245901637
43,std,naive_bayes,youden,ctx,kaggle+mother_jones,stanford_msa,0.11976047904191617,0.9540970319616843,0.11976047904191617,0.16784811038667857,0.5555555555555556,0.056179775280898875,0.10204081632653061
43,std,naive_bayes,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.4507936507936508,0.9143106436447426,0.4507936507936508,0.577646360146445,0.09090909090909091,0.08333333333333333,0.08695652173913043
43,std,naive_bayes,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.17197452229299362,0.808431511316487,0.17197452229299362,0.07408818702768917,0.9565217391304348,0.21568627450980393,0.352
43,std,naive_bayes,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.11976047904191617,0.9536060610217376,0.11976047904191617,0.16702967093873125,1.0,0.049723756906077346,0.09473684210526316
43,std,decision_tree,default,full,mother_jones+stanford_msa,kaggle,0.6730158730158731,0.925076401409024,0.673015873015873,0.760051303472356,0.8181818181818182,0.11688311688311688,0.20454545454545456
43,std,decision_tree,default,full,kaggle+stanford_msa,mother_jones,0.4968152866242038,0.7082448690728945,0.4968152866242038,0.5397091923466569,0.7391304347826086,0.2698412698412698,0.3953488372093023
43,std,decision_tree,default,full,kaggle+mother_jones,stanford_msa,0.7335329341317365,0.9537585219355095,0.7335329341317365,0.8136477243142175,0.8888888888888888,0.14035087719298245,0.24242424242424243
43,std,decision_tree,youden,full,mother_jones+stanford_msa,kaggle,0.6730158730158731,0.925076401409024,0.673015873015873,0.760051303472356,0.8181818181818182,0.11688311688311688,0.20454545454545456
43,std,decision_tree,youden,full,kaggle+stanford_msa,mother_jones,0.5031847133757962,0.7105353829377025,0.5031847133757962,0.5459577304544323,0.7391304347826086,0.2698412698412698,0.3953488372093023
43,std,decision_tree,youden,full,kaggle+mother_jones,stanford_msa,0.7335329341317365,0.9537585219355095,0.7335329341317365,0.8136477243142175,0.8888888888888888,0.14035087719298245,0.24242424242424243
43,std,decision_tree,youden_val,full,mother_jones+stanford_msa,kaggle,0.6730158730158731,0.9249033454813067,0.673015873015873,0.7600214801666707,0.7272727272727273,0.11940298507462686,0.20512820512820512
43,std,decision_tree,youden_val,full,kaggle+stanford_msa,mother_jones,0.45222929936305734,0.7506682626411725,0.45222929936305734,0.5353008380406742,0.34782608695652173,0.6153846153846154,0.4444444444444444
43,std,decision_tree,youden_val,full,kaggle+mother_jones,stanford_msa,0.6826347305389222,0.9483119238307418,0.6826347305389222,0.7779923319149505,0.7777777777777778,0.1320754716981132,0.22580645161290322
43,std,multinomial_lr,default,full,mother_jones+stanford_msa,kaggle,0.7333333333333333,0.9158120136943667,0.7333333333333333,0.8020430143395785,0.36363636363636365,0.18181818181818182,0.24242424242424243
43,std,multinomial_lr,default,full,kaggle+stanford_msa,mother_jones,0.28662420382165604,0.7568068850368582,0.28662420382165604,0.3410652317153525,0.43478260869565216,0.4,0.4166666666666667
43,std,multinomial_lr,default,full,kaggle+mother_jones,stanford_msa,0.8143712574850299,0.9518891918040987,0.8143712574850299,0.8679374147674659,0.8888888888888888,0.14035087719298245,0.24242424242424243
43,std,multinomial_lr,youden,full,mother_jones+stanford_msa,kaggle,0.7015873015873015,0.91561720582577,0.7015873015873016,0.7826007263019972,0.36363636363636365,0.09302325581395349,0.14814814814814814
43,std,multinomial_lr,youden,full,kaggle+stanford_msa,mother_jones,0.5159235668789809,0.7466076979939851,0.5159235668789809,0.5755333131129309,0.6086956521739131,0.3783783783783784,0.4666666666666667
43,std,multinomial_lr,youden,full,kaggle+mother_jones,stanford_msa,0.7634730538922155,0.9549802528523658,0.7634730538922156,0.8362880092812766,0.6666666666666666,0.18181818181818182,0.2857142857142857
43,std,multinomial_lr,youden_val,full,mother_jones+stanford_msa,kaggle,0.7682539682539683,0.917128006219916,0.7682539682539683,0.8264416374516262,0.36363636363636365,0.17391304347826086,0.23529411764705882
43,std,multinomial_lr,youden_val,full,kaggle+stanford_msa,mother_jones,0.2229299363057325,0.712009767805108,0.2229299363057325,0.24787833095021447,0.43478260869565216,0.38461538461538464,0.40816326530612246
43,std,multinomial_lr,youden_val,full,kaggle+mother_jones,stanford_msa,0.7485029940119761,0.9505402034677523,0.7485029940119762,0.8244120203779832,1.0,0.10465116279069768,0.18947368421052632
43,std,naive_bayes,default,full,mother_jones+stanford_msa,kaggle,0.44761904761904764,0.9139302186150076,0.44761904761904764,0.5744926348212733,0.09090909090909091,0.07692307692307693,0.08333333333333333
43,std,naive_bayes,default,full,kaggle+stanford_msa,mother_jones,0.16560509554140126,0.6877919320594481,0.16560509554140126,0.16960800533299594,0.043478260869565216,0.08333333333333333,0.05714285714285714
43,std,naive_bayes,default,full,kaggle+mother_jones,stanford_msa,0.11377245508982035,0.9545264151499956,0.11377245508982035,0.16748551267220077,0.1111111111111111,0.07142857142857142,0.08695652173913043
43,std,naive_bayes,youden,full,mother_jones+stanford_msa,kaggle,0.5587301587301587,0.9161034603543313,0.5587301587301587,0.673956397421748,0.7272727272727273,0.06504065040650407,0.11940298507462686
43,std,naive_bayes,youden,full,kaggle+stanford_msa,mother_jones,0.28662420382165604,0.6935293469307253,0.28662420382165604,0.28902948836024633,0.782608695652174,0.29508196721311475,0.42857142857142855
43,std,naive_bayes,youden,full,kaggle+mother_jones,stanford_msa,0.3203592814371258,0.9543613803321193,0.3203592814371258,0.44926719159349604,0.6666666666666666,0.061855670103092786,0.11320754716981132
43,std,naive_bayes,youden_val,full,mother_jones+stanford_msa,kaggle,0.4634920634920635,0.9148909310312817,0.4634920634920635,0.5833064869561531,0.45454545454545453,0.07575757575757576,0.12987012987012986
43,std,naive_bayes,youden_val,full,kaggle+stanford_msa,mother_jones,0.22929936305732485,0.7254465657580503,0.22929936305732485,0.2318319062523093,0.5217391304347826,0.2553191489361702,0.34285714285714286
43,std,naive_bayes,youden_val,full,kaggle+mother_jones,stanford_msa,0.2245508982035928,0.954670575937025,0.2245508982035928,0.31964529848609063,0.8888888888888888,0.07692307692307693,0.1415929203539823
43,quartile,decision_tree,default,ctx,mother_jones+stanford_msa,kaggle,0.2761904761904762,0.23216841275030226,0.2761904761904762,0.21930632136190817,0.8653846153846154,0.23809523809523808,0.37344398340248963
43,quartile,decision_tree,default,ctx,kaggle+stanford_msa,mother_jones,0.5605095541401274,0.31977788665686757,0.5605095541401274,0.4072273495385415,0.9887640449438202,0.5641025641025641,0.7183673469387755
43,quartile,decision_tree,default,ctx,kaggle+mother_jones,stanford_msa,0.32335329341317365,0.2912425149700599,0.32335329341317365,0.2670700054879065,1.0,0.1875,0.3157894736842105
43,quartile,decision_tree,youden,ctx,mother_jones+stanford_msa,kaggle,0.3111111111111111,0.2690542782075963,0.3111111111111111,0.26432509235578294,0.0,0.0,0.0
43,quartile,decision_tree,youden,ctx,kaggle+stanford_msa,mother_jones,0.25477707006369427,0.4880916273090977,0.25477707006369427,0.15805277525022748,0.07865168539325842,0.7777777777777778,0.14285714285714285
43,quartile,decision_tree,youden,ctx,kaggle+mother_jones,stanford_msa,0.3143712574850299,0.29424989307100086,0.3143712574850299,0.2706696960589176,0.0,0.0,0.0
43,quartile,decision_tree,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.2634920634920635,0.17635766894041469,0.2634920634920635,0.18871590201284885,0.2692307692307692,0.2222222222222222,0.24347826086956523
43,quartile,decision_tree,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.554140127388535,0.31818368604890074,0.554140127388535,0.40424976506212806,0.9775280898876404,0.5612903225806452,0.7131147540983607
43,quartile,decision_tree,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.3143712574850299,0.29424989307100086,0.3143712574850299,0.2706696960589176,0.0,0.0,0.0
43,quartile,multinomial_lr,default,ctx,mother_jones+stanford_msa,kaggle,0.3047619047619048,0.32723991953683834,0.3047619047619048,0.2953798752801474,0.6346153846153846,0.2619047619047619,0.3707865168539326
43,quartile,multinomial_lr,default,ctx,kaggle+stanford_msa,mother_jones,0.4140127388535032,0.43070837843049864,0.4140127388535032,0.41139087995914364,0.5168539325842697,0.6388888888888888,0.5714285714285714
43,quartile,multinomial_lr,default,ctx,kaggle+mother_jones,stanford_msa,0.2874251497005988,0.43234784583656605,0.2874251497005988,0.24756692591004992,0.8095238095238095,0.2361111111111111,0.3655913978494624
43,quartile,multinomial_lr,youden,ctx,mother_jones+stanford_msa,kaggle,0.3142857142857143,0.3122176709730848,0.3142857142857143,0.31235472233343775,0.2692307692307692,0.23333333333333334,0.25
43,quartile,multinomial_lr,youden,ctx,kaggle+stanford_msa,mother_jones,0.2356687898089172,0.5272985280211855,0.2356687898089172,0.2289589459979166,0.1348314606741573,0.8,0.23076923076923078
43,quartile,multinomial_lr,youden,ctx,kaggle+mother_jones,stanford_msa,0.2874251497005988,0.43234784583656605,0.2874251497005988,0.24756692591004992,0.8095238095238095,0.2361111111111111,0.3655913978494624
43,quartile,multinomial_lr,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.2920634920634921,0.23594754266945797,0.2920634920634921,0.22187862332345318,0.8653846153846154,0.24861878453038674,0.38626609442060084
43,quartile,multinomial_lr,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.5668789808917197,0.4805015396296453,0.5668789808917197,0.44034831009353304,0.9662921348314607,0.5695364238410596,0.7166666666666667
43,quartile,multinomial_lr,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.26646706586826346,0.1706931252458993,0.26646706586826346,0.1626139365319037,0.8333333333333334,0.23178807947019867,0.3626943005181347
43,quartile,naive_bayes,default,ctx,mother_jones+stanford_msa,kaggle,0.2761904761904762,0.22009182489408477,0.2761904761904762,0.21723084376768917,0.8653846153846154,0.2542372881355932,0.3930131004366812
43,quartile,naive_bayes,default,ctx,kaggle+stanford_msa,mother_jones,0.18471337579617833,0.4822806829738264,0.18471337579617833,0.17606750144448696,0.1348314606741573,0.8,0.23076923076923078
43,quartile,naive_bayes,default,ctx,kaggle+mother_jones,stanford_msa,0.37425149700598803,0.5111168196152075,0.37425149700598803,0.33505615615240103,0.11904761904761904,0.7142857142857143,0.20408163265306123
43,quartile,naive_bayes,youden,ctx,mother_jones+stanford_msa,kaggle,0.27936507936507937,0.21206593853691394,0.27936507936507937,0.22823225585691398,0.6923076923076923,0.2535211267605634,0.3711340206185567
43,quartile,naive_bayes,youden,ctx,kaggle+stanford_msa,mother_jones,0.21019108280254778,0.5164481079055826,0.21019108280254778,0.2132806591096122,0.1348314606741573,0.8,0.23076923076923078
43,quartile,naive_bayes,youden,ctx,kaggle+mother_jones,stanford_msa,0.3652694610778443,0.4688559776950926,0.3652694610778443,0.3556764386383185,0.11904761904761904,0.7142857142857143,0.20408163265306123
43,quartile,naive_bayes,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.28253968253968254,0.11942554799697658,0.28253968253968254,0.16787586944890318,0.6346153846153846,0.2619047619047619,0.3707865168539326
43,quartile,naive_bayes,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.18471337579617833,0.4820538607665661,0.18471337579617833,0.1758193908812118,0.1348314606741573,0.8,0.23076923076923078
43,quartile,naive_bayes,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.4101796407185629,0.4485500807064996,0.4101796407185629,0.35229869492966387,0.9285714285714286,0.23780487804878048,0.3786407766990291
43,quartile,decision_tree,default,full,mother_jones+stanford_msa,kaggle,0.2761904761904762,0.37647165532879817,0.2761904761904762,0.23630532560357123,0.1346153846153846,0.5384615384615384,0.2153846153846154
43,quartile,decision_tree,default,full,kaggle+stanford_msa,mother_jones,0.47770700636942676,0.48576399794384767,0.47770700636942676,0.4740422434729831,0.6067415730337079,0.675,0.6390532544378699
43,quartile,decision_tree,default,full,kaggle+mother_jones,stanford_msa,0.4161676646706587,0.227702204287078,0.4161676646706587,0.2915405829921699,0.0,0.0,0.0
43,quartile,decision_tree,youden,full,mother_jones+stanford_msa,kaggle,0.2857142857142857,0.2688266266958761,0.2857142857142857,0.1625105154892389,0.1346153846153846,0.5384615384615384,0.2153846153846154
43,quartile,decision_tree,youden,full,kaggle+stanford_msa,mother_jones,0.4840764331210191,0.4809993114133242,0.4840764331210191,0.4762397294771299,0.6067415730337079,0.675,0.6390532544378699
43,quartile,decision_tree,youden,full,kaggle+mother_jones,stanford_msa,0.3143712574850299,0.30979513550563526,0.3143712574850299,0.2884325004267969,0.6904761904761905,0.1686046511627907,0.27102803738317754
43,quartile,decision_tree,youden_val,full,mother_jones+stanford_msa,kaggle,0.3142857142857143,0.25686058217561647,0.3142857142857143,0.239527308271007,0.1346153846153846,0.4666666666666667,0.208955223880597
43,quartile,decision_tree,youden_val,full,kaggle+stanford_msa,mother_jones,0.4140127388535032,0.4155534515407127,0.4140127388535032,0.4070164137932776,0.6067415730337079,0.675,0.6390532544378699
43,quartile,decision_tree,youden_val,full,kaggle+mother_jones,stanford_msa,0.218562874251497,0.099371699949854,0.218562874251497,0.13181358801384574,0.0,0.0,0.0
43,quartile,multinomial_lr,default,full,mother_jones+stanford_msa,kaggle,0.3523809523809524,0.36008203627172564,0.3523809523809524,0.35145392574373924,0.4230769230769231,0.3235294117647059,0.36666666666666664
43,quartile,multinomial_lr,default,full,kaggle+stanford_msa,mother_jones,0.5605095541401274,0.44559921607055364,0.5605095541401274,0.48691911645265407,0.8764044943820225,0.624,0.7289719626168224
43,quartile,multinomial_lr,default,full,kaggle+mother_jones,stanford_msa,0.3712574850299401,0.470307696476174,0.3712574850299401,0.3629207632480398,0.5,0.42857142857142855,0.46153846153846156
43,quartile,multinomial_lr,youden,full,mother_jones+stanford_msa,kaggle,0.31746031746031744,0.35916467903725185,0.31746031746031744,0.28935883075435387,0.6153846153846154,0.3106796116504854,0.4129032258064516
43,quartile,multinomial_lr,youden,full,kaggle+stanford_msa,mother_jones,0.5159235668789809,0.48907695277122026,0.5159235668789809,0.5007080384651699,0.6966292134831461,0.6666666666666666,0.6813186813186813
43,quartile,multinomial_lr,youden,full,kaggle+mother_jones,stanford_msa,0.3712574850299401,0.46064499534298475,0.3712574850299401,0.3793280817138286,0.5238095238095238,0.43137254901960786,0.4731182795698925
43,quartile,multinomial_lr,youden_val,full,mother_jones+stanford_msa,kaggle,0.37777777777777777,0.3747593253162923,0.37777777777777777,0.3605181057169054,0.21153846153846154,0.3235294117647059,0.2558139534883721
43,quartile,multinomial_lr,youden_val,full,kaggle+stanford_msa,mother_jones,0.5605095541401274,0.5209914151204652,0.5605095541401274,0.513556746869046,0.8202247191011236,0.6347826086956522,0.7156862745098039
43,quartile,multinomial_lr,youden_val,full,kaggle+mother_jones,stanford_msa,0.3323353293413174,0.49453711561541114,0.3323353293413174,0.2599118567312557,0.5,0.3387096774193548,0.40384615384615385
43,quartile,naive_bayes,default,full,mother_jones+stanford_msa,kaggle,0.34285714285714286,0.3451020408163265,0.34285714285714286,0.21877436632848304,0.23076923076923078,0.4,0.2926829268292683
43,quartile,naive_bayes,default,full,kaggle+stanford_msa,mother_jones,0.5031847133757962,0.48068268450434054,0.5031847133757962,0.43619206983235914,0.7752808988764045,0.6216216216216216,0.69
43,quartile,naive_bayes,default,full,kaggle+mother_jones,stanford_msa,0.38622754491017963,0.45434073884511034,0.38622754491017963,0.33977440256265584,0.09523809523809523,0.8,0.1702127659574468
43,quartile,naive_bayes,youden,full,mother_jones+stanford_msa,kaggle,0.3111111111111111,0.39125917033480057,0.3111111111111111,0.2480426445164239,0.7307692307692307,0.2714285714285714,0.3958333333333333
43,quartile,naive_bayes,youden,full,kaggle+stanford_msa,mother_jones,0.445859872611465,0.5063082649643302,0.445859872611465,0.4538399771101108,0.5168539325842697,0.7419354838709677,0.609271523178808
43,quartile,naive_bayes,youden,full,kaggle+mother_jones,stanford_msa,0.36826347305389223,0.46870283033214644,0.36826347305389223,0.32920338436609203,0.09523809523809523,0.8,0.1702127659574468
43,quartile,naive_bayes,youden_val,full,mother_jones+stanford_msa,kaggle,0.3333333333333333,0.3286432439285278,0.3333333333333333,0.22988996638034212,0.5384615384615384,0.27184466019417475,0.36129032258064514
43,quartile,naive_bayes,youden_val,full,kaggle+stanford_msa,mother_jones,0.4840764331210191,0.6026404527617283,0.4840764331210191,0.4395711225309933,0.7415730337078652,0.6470588235294118,0.6910994764397905
43,quartile,naive_bayes,youden_val,full,kaggle+mother_jones,stanford_msa,0.4491017964071856,0.46578347831032113,0.4491017964071856,0.4234346889398814,0.6666666666666666,0.28,0.39436619718309857
44,rule,decision_tree,default,ctx,mother_jones+stanford_msa,kaggle,0.4095238095238095,0.7359040762631708,0.4095238095238095,0.5003112583214107,0.10526315789473684,0.3333333333333333,0.16
44,rule,decision_tree,default,ctx,kaggle+stanford_msa,mother_jones,0.29936305732484075,0.15311440152204484,0.29936305732484075,0.14860267279698786,0.0,0.0,0.0
44,rule,decision_tree,default,ctx,kaggle+mother_jones,stanford_msa,0.3592814371257485,0.8105892948079545,0.3592814371257485,0.46822900104073095,0.06666666666666667,0.14285714285714285,0.09090909090909091
44,rule,decision_tree,youden,ctx,mother_jones+stanford_msa,kaggle,0.30793650793650795,0.7550691638900261,0.30793650793650795,0.3983989251142446,0.21052631578947367,0.0851063829787234,0.12121212121212122
44,rule,decision_tree,youden,ctx,kaggle+stanford_msa,mother_jones,0.09554140127388536,0.07180081065431385,0.09554140127388536,0.026442771665701602,1.0,0.09090909090909091,0.16666666666666666
44,rule,decision_tree,youden,ctx,kaggle+mother_jones,stanford_msa,0.3592814371257485,0.8105892948079545,0.3592814371257485,0.46822900104073095,0.06666666666666667,0.14285714285714285,0.09090909090909091
44,rule,decision_tree,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.3047619047619048,0.758677898139081,0.3047619047619048,0.40010316399995055,0.0,0.0,0.0
44,rule,decision_tree,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.12738853503184713,0.016331863465621425,0.12738853503184713,0.028951939779965255,0.0,0.0,0.0
44,rule,decision_tree,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.4221556886227545,0.8131504944620807,0.4221556886227545,0.5295637803822039,0.06666666666666667,0.14285714285714285,0.09090909090909091
44,rule,multinomial_lr,default,ctx,mother_jones+stanford_msa,kaggle,0.4666666666666667,0.7453743613278768,0.4666666666666667,0.5541203101980615,0.3684210526315789,0.10606060606060606,0.16470588235294117
44,rule,multinomial_lr,default,ctx,kaggle+stanford_msa,mother_jones,0.2929936305732484,0.41257961783439495,0.2929936305732484,0.20316425236521352,0.0,0.0,0.0
