source,year,fatalities,injured,total_victims,incident_area,open_close,age,gender,race,mental_health,multiple_shooters,risk_rule,risk_std,risk_quartile
kaggle,2017,26,20,46,Religious,Close,26.0,M,White,No,0,VeryHigh,VeryHigh,VeryHigh
kaggle,2017,3,0,3,Commercial,Open,47.0,M,White,No,0,Low,Medium,Low
kaggle,2017,3,3,6,Commercial,Close,37.0,M,Black,No,0,Low,Medium,Medium
kaggle,2017,3,2,5,Workplace,Close,38.0,M,Asian,Yes,0,Low,Medium,Medium
kaggle,2017,3,0,3,Commercial,Close,24.0,M,White,Unclear,0,Low,Medium,Low
kaggle,2017,5,0,5,Workplace,Close,45.0,M,Unknown,Unclear,0,Low,Medium,Medium
kaggle,2017,4,0,4,Workplace,Close,43.0,M,White,Yes,0,Low,Medium,Low
kaggle,2017,3,0,3,Public_Open,Open,39.0,M,Black,Unclear,0,Low,Medium,Low
kaggle,2017,5,6,11,Workplace,Close,26.0,M,Latino,Yes,0,Medium,Medium,VeryHigh
kaggle,2016,5,0,5,Commercial,Close,20.0,M,Unknown,Yes,0,Low,Medium,Medium
kaggle,2016,6,3,9,Public_Open,Open,32.102409638554214,M,Black,Yes,0,Low,Medium,High
kaggle,2016,10,11,21,Public_Open,Open,25.0,M,Black,Unclear,0,High,High,VeryHigh
kaggle,2016,0,4,4,Public_Open,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,1,4,5,Public_Open,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2016,0,6,6,Public_Open,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,Medium
kaggle,2016,0,4,4,Public_Open,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2016,1,4,5,Public_Open,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2016,4,0,4,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,1,4,5,Public_Open,Open,32.102409638554214,M,Unknown,Yes,0,Low,Medium,Medium
kaggle,2016,0,3,3,Public_Open,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,0,4,4,Public_Open,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,0,4,4,Commercial,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,0,5,5,Other,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2016,3,1,4,Commercial,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,2,2,4,Public_Open,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2016,3,0,3,Home,Close,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2016,2,2,4,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,2,2,4,Home,Close,32.102409638554214,M,Unknown,Yes,0,Low,Medium,Low
kaggle,2016,4,0,4,Home,Unknown,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,4,0,4,Home,Close,32.102409638554214,M,Unknown,Yes,0,Low,Medium,Low
kaggle,2016,1,4,5,Home,Close,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2016,2,2,4,Public_Open,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2016,0,4,4,Other,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,0,4,4,Public_Open,Close,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,2,2,4,Home,Open,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,0,5,5,Public_Open,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2016,2,2,4,Public_Open,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,6,3,9,Home,Open,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,High
kaggle,2016,5,3,8,Home,Open,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,High
kaggle,2016,5,0,5,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2016,0,4,4,Public_Open,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,4,0,4,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,1,6,7,Public_Open,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,High
kaggle,2016,0,4,4,Public_Open,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2016,0,4,4,Other,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,0,5,5,Other,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,Medium
kaggle,2016,1,3,4,Commercial,Open,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,5,2,7,Home,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,High
kaggle,2016,5,0,5,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2016,3,14,17,Workplace,Close,32.102409638554214,M,Black,Unclear,0,Medium,Medium,VeryHigh
kaggle,2016,4,14,18,Workplace,Open,32.102409638554214,M,Black,Unknown,0,Medium,Medium,VeryHigh
kaggle,2016,5,0,5,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2016,5,0,5,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2016,1,3,4,Public_Open,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2016,0,5,5,Public_Open,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2016,6,2,8,Commercial,Open,32.102409638554214,M,White,Unclear,0,Low,Medium,High
kaggle,2016,3,3,6,Home,Open,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2016,1,3,4,Public_Open,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,6,2,8,Public_Open,Open,32.102409638554214,M,Unknown,No,0,Low,Medium,High
kaggle,2016,2,2,4,Public_Open,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,0,3,3,Commercial,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2016,2,10,12,Other,Close,32.102409638554214,M,Unknown,Unknown,0,Medium,Medium,VeryHigh
kaggle,2016,1,7,8,Other,Close,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,High
kaggle,2016,2,6,8,Other,Close,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,High
kaggle,2016,1,3,4,Public_Open,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,4,0,4,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,0,3,3,Commercial,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2016,3,5,8,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,High
kaggle,2016,2,2,4,Home,Close,42.0,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,6,0,6,Home,Close,32.102409638554214,M,Unknown,Yes,0,Low,Medium,Medium
kaggle,2016,1,4,5,Commercial,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2016,3,0,3,Other,Unknown,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,2,2,4,Commercial,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,1,3,4,Home,Close,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2016,1,4,5,Home,Close,32.102409638554214,M,Black,Unknown,0,Low,Medium,Medium
kaggle,2016,1,3,4,Public_Open,Open,32.102409638554214,U,Unknown,Unknown,0,Low,Medium,Low
kaggle,2016,3,1,4,Home,Close,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2015,2,3,5,Home,Close,32.102409638554214,M,Black,Unknown,0,Low,Medium,Medium
kaggle,2015,16,21,37,Public_Open,Close,32.102409638554214,MF,Unknown,Unknown,0,High,VeryHigh,VeryHigh
kaggle,2015,4,9,13,Workplace,Close,57.0,M,White,Unclear,0,Medium,Medium,VeryHigh
kaggle,2015,4,1,5,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2015,0,5,5,Public_Open,Open,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2015,6,0,6,Public_Open,Open,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2015,4,1,5,Home,Close,32.102409638554214,M,Black,Unknown,0,Low,Medium,Medium
kaggle,2015,1,2,3,Home,Close,32.102409638554214,M,Black,Yes,0,Low,Medium,Low
kaggle,2015,4,0,4,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2015,4,0,4,Public_Open,Open,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2015,2,1,3,Home,Open/Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2015,1,3,4,School,Open,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2015,10,7,17,School,Close,32.102409638554214,M,Unknown,Unknown,0,Medium,Medium,VeryHigh
kaggle,2015,3,1,4,Public_Open,Open,57.0,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2015,0,10,10,Other,Close,32.102409638554214,M,Black,Unknown,0,VeryHigh,Medium,High
kaggle,2015,6,0,6,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2015,5,0,5,Home,Close,32.102409638554214,M,Unknown,Yes,0,Low,Medium,Medium
kaggle,2015,3,1,4,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2015,3,1,4,Commercial,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2015,3,4,7,Public_Open,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,High
kaggle,2015,8,0,8,Home,Close,32.102409638554214,M,Black,Unknown,0,Low,Medium,High
kaggle,2015,3,9,12,Commercial,Close,32.102409638554214,M,Unknown,Yes,0,Medium,Medium,VeryHigh
kaggle,2015,4,1,5,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2015,5,3,8,Workplace,Open,32.102409638554214,M,Unknown,Yes,0,Low,Medium,High
kaggle,2015,2,3,5,Home,Open,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2015,0,4,4,Other,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2015,9,1,10,Religious,Close,21.0,M,White,Unknown,0,VeryHigh,Medium,High
kaggle,2015,0,4,4,Home,Close,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2015,3,1,4,Public_Open,Open,27.0,M,Latino,Yes,0,Low,Medium,Low
kaggle,2015,5,0,5,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2015,3,1,4,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2015,3,2,5,Commercial,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2015,1,4,5,Other,Close,32.102409638554214,M,Black,Unknown,0,Low,Medium,Medium
kaggle,2015,5,0,5,Home,Close,32.102409638554214,M,Unknown,Yes,0,Low,Medium,Medium
kaggle,2015,1,3,4,Public_Open,Open,32.102409638554214,M,Black,Unknown,0,Low,Medium,Low
kaggle,2015,4,1,5,Public_Open,Open,32.102409638554214,M,Unknown,Yes,0,Low,Medium,Medium
kaggle,2015,2,3,5,Public_Open,Open,32.102409638554214,M,Unknown,No,0,Low,Medium,Medium
kaggle,2015,1,6,7,Commercial,Close,32.102409638554214,M,Black,Unknown,0,Low,Medium,High
kaggle,2015,2,3,5,Home,Close,32.102409638554214,M,Black,Unknown,0,Low,Medium,Medium
kaggle,2015,5,0,5,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2015,1,3,4,Public_Open,Open,32.102409638554214,M,Black,No,0,Low,Medium,Low
kaggle,2015,0,5,5,Home,Close,32.102409638554214,M,Unknown,No,0,Low,Medium,Medium
kaggle,2015,0,4,4,Home,Close,32.102409638554214,M,Black,No,0,Low,Medium,Low
kaggle,2015,4,0,4,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2015,0,7,7,Home,Close,32.102409638554214,M,Black,No,0,Low,Medium,High
kaggle,2015,3,2,5,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Medium
kaggle,2015,1,5,6,Public_Open,Open,32.102409638554214,M,Unknown,No,0,Low,Medium,Medium
kaggle,2015,3,1,4,Home,Close,32.102409638554214,M,Unknown,No,0,Low,Medium,Low
kaggle,2015,2,3,5,Home,Close,32.102409638554214,M,Black,Unknown,0,Low,Medium,Medium
kaggle,2015,4,0,4,Commercial,Open/Close,32.102409638554214,M,Black,Yes,0,Low,Medium,Low
kaggle,2015,1,2,3,Public_Open,Open,32.102409638554214,M,Black,No,0,Low,Medium,Low
kaggle,2015,8,1,9,Home,Close,32.102409638554214,M,Unknown,No,0,Low,Medium,High
kaggle,2015,3,0,3,Home,Close,32.102409638554214,M,Unknown,No,0,Low,Medium,Low
kaggle,2015,3,2,5,Home,Close,32.102409638554214,M,Unknown,No,0,Low,Medium,Medium
kaggle,2015,4,1,5,Public_Open,Open/Close,32.102409638554214,M,Black,No,0,Low,Medium,Medium
kaggle,2015,3,0,3,Home,Close,32.102409638554214,M,Unknown,No,0,Low,Medium,Low
kaggle,2015,3,1,4,Home,Close,32.102409638554214,MF,Unknown,No,0,Low,Medium,Low
kaggle,2015,0,3,3,Commercial,Close,32.102409638554214,M,Black,No,0,Low,Medium,Low
kaggle,2015,5,2,7,Home,Close,32.102409638554214,M,Black,No,0,Low,Medium,High
kaggle,2015,4,0,4,Home,Close,32.102409638554214,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2015,0,6,6,Commercial,Close,32.102409638554214,M,Black,No,0,Low,Medium,Medium
kaggle,2015,5,0,5,Home,Close,32.102409638554214,M,Unknown,No,0,Low,Medium,Medium
kaggle,2015,4,1,5,Home,Close,32.102409638554214,M,Black,No,0,Low,Medium,Medium
kaggle,2015,3,5,8,Home,Open,32.102409638554214,M,Black,No,0,Low,Medium,High
kaggle,2015,3,1,4,Other,Close,32.102409638554214,M,Unknown,No,0,Low,Medium,Low
kaggle,2015,0,5,5,Public_Open,Open,32.102409638554214,M,Black,No,0,Low,Medium,Medium
kaggle,2014,7,1,8,Other,Close,32.102409638554214,M,Unknown,Yes,0,Low,Medium,High
kaggle,2014,5,0,5,Other,Close,32.102409638554214,M,Unknown,No,0,Low,Medium,Medium
kaggle,2014,1,3,4,School,Open,32.102409638554214,M,Black,Yes,0,Low,Medium,Low
kaggle,2014,5,1,6,School,Close,32.102409638554214,M,Unknown,No,0,Low,Medium,Medium
kaggle,2014,2,3,5,Commercial,Open,32.102409638554214,M,Unknown,No,0,Low,Medium,Medium
kaggle,2014,1,9,10,Public_Open,Open,32.102409638554214,M,Unknown,No,0,VeryHigh,Medium,High
kaggle,2014,7,0,7,Other,Close,32.102409638554214,MF,Unknown,No,0,Low,Medium,High
kaggle,2014,1,2,3,School,Close,32.102409638554214,M,Unknown,Yes,0,Low,Medium,Low
kaggle,2014,6,13,19,Public_Open,Open/Close,22.0,M,White,Yes,0,Medium,High,VeryHigh
kaggle,2014,1,6,7,Workplace,Close,19.0,M,Unknown,No,0,Low,Medium,High
kaggle,2014,7,16,23,Workplace,Open,34.0,M,Unknown,Yes,0,High,High,VeryHigh
kaggle,2014,0,8,8,Other,Open,32.102409638554214,M,Black,No,0,Low,Medium,High
kaggle,2014,4,2,6,Public_Open,Close,44.0,F,Unknown,No,0,Low,Medium,Medium
kaggle,2013,3,5,8,Public_Open,Close,32.102409638554214,M,Black,No,0,Low,Medium,High
kaggle,2013,2,3,5,Workplace,Open,23.0,M,Unknown,No,0,Low,Medium,Medium
kaggle,2013,2,2,4,School,Close,12.0,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2013,13,3,16,Workplace,Close,34.0,M,Black,Yes,0,Medium,Medium,VeryHigh
kaggle,2013,4,0,4,Home,Close,40.0,M,Unknown,Yes,0,Low,Medium,Low
kaggle,2013,4,4,8,Home,Close,44.0,M,Black,Unknown,0,Low,Medium,High
kaggle,2013,3,3,6,Public_Open,Close,59.0,M,Unknown,No,0,Low,Medium,Medium
kaggle,2013,7,0,7,Home,Close,42.0,M,Latino,Unclear,0,Low,Medium,High
kaggle,2013,6,3,9,Other,Open/Close,23.0,M,Unknown,Yes,0,Low,Medium,High
kaggle,2013,7,1,8,Other,Close,43.0,M,Unknown,Unknown,0,Low,Medium,High
kaggle,2013,5,0,5,Home,Open/Close,27.0,M,Black,Unknown,0,Low,Medium,Medium
kaggle,2013,5,2,7,Other,Open/Close,64.0,M,Unknown,No,0,Low,Medium,High
kaggle,2013,4,3,7,Other,Open/Close,20.0,M,Unknown,Yes,0,Low,Medium,High
kaggle,2013,5,2,7,Public_Open,Open/Close,33.0,M,Black,Yes,0,Low,Medium,High
kaggle,2013,3,1,4,Workplace,Open,70.0,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,2013,5,0,5,Home,Close,15.0,M,Unknown,Yes,0,Low,Medium,Medium
kaggle,2012,28,2,30,Home,Open/Close,20.0,M,Unknown,Yes,0,High,VeryHigh,VeryHigh
kaggle,2012,3,1,4,Commercial,Close,22.0,M,Unknown,No,0,Low,Medium,Low
kaggle,2012,4,4,8,Commercial,Close,45.0,M,Black,No,0,Low,Medium,High
kaggle,2012,0,15,15,Other,Close,32.102409638554214,M,Black,Unknown,0,Medium,Medium,VeryHigh
kaggle,2012,7,2,9,Workplace,Close,36.0,M,Unknown,Yes,0,Low,Medium,High
kaggle,2012,7,4,11,Religious,Close,40.0,M,Unknown,No,0,Medium,Medium,VeryHigh
kaggle,2012,12,70,82,Commercial,Close,24.0,M,White,Yes,0,VeryHigh,VeryHigh,VeryHigh
kaggle,2012,3,3,6,Home,Close,22.0,M,Black,Unknown,0,Low,Medium,Medium
kaggle,2012,6,1,7,Commercial,Open/Close,40.0,M,Unknown,Yes,0,Low,Medium,High
kaggle,2012,6,1,7,Commercial,Open/Close,40.0,M,White,Yes,0,Low,Medium,High
kaggle,2012,3,2,5,Other,Unknown,32.102409638554214,M,Unknown,No,0,Low,Medium,Medium
kaggle,2012,7,3,10,School,Close,43.0,M,Asian,Yes,0,VeryHigh,Medium,High
kaggle,2012,3,3,6,School,Close,17.0,M,Unknown,Yes,0,Low,Medium,Medium
kaggle,2012,5,0,5,Commercial,Close,59.0,M,Asian,Yes,0,Low,Medium,Medium
kaggle,2012,5,0,5,Home,Close,32.102409638554214,M,Black,No,0,Low,Medium,Medium
kaggle,2011,8,1,9,Commercial,Open/Close,41.0,M,Unknown,Yes,0,Low,Medium,High
kaggle,2011,5,7,12,Commercial,Close,32.0,M,Latino,Yes,0,Medium,Medium,VeryHigh
kaggle,2011,8,2,10,Home,Open/Close,34.0,M,Black,Yes,0,VeryHigh,Medium,High
kaggle,2011,1,3,4,School,Open,34.0,M,Unknown,Yes,0,Low,Medium,Low
kaggle,2011,1,11,12,School,Close,32.102409638554214,M,Black,Unknown,0,Medium,Medium,VeryHigh
kaggle,2011,6,13,19,Public_Open,Open,22.0,M,White,Yes,0,Medium,High,VeryHigh
kaggle,2010,9,2,11,Workplace,Close,34.0,M,Black,No,0,Medium,Medium,VeryHigh
kaggle,2010,0,3,3,School,Close,44.0,F,Unknown,No,0,Low,Medium,Low
kaggle,2009,9,0,9,Commercial,Close,37.0,M,Black,Yes,0,Low,Medium,High
kaggle,2009,13,32,45,Workplace,Close,39.0,M,Unknown,Yes,0,VeryHigh,VeryHigh,VeryHigh
kaggle,2009,14,4,18,Workplace,Close,41.0,M,Asian,Yes,0,Medium,Medium,VeryHigh
kaggle,2009,6,1,7,Home,Close,42.0,M,Unknown,No,0,Low,Medium,High
kaggle,2009,8,2,10,Workplace,Close,45.0,M,Unknown,Yes,0,VeryHigh,Medium,High
kaggle,2009,11,6,17,Other,Open/Close,28.0,M,Unknown,No,0,Medium,Medium,VeryHigh
kaggle,2008,10,2,12,Home,Close,45.0,M,Unknown,No,0,Medium,Medium,VeryHigh
kaggle,2008,0,3,3,School,Close,24.0,M,Black,No,0,Low,Medium,Low
kaggle,2008,7,1,8,Workplace,Close,25.0,M,Unknown,No,0,Low,Medium,High
kaggle,2008,5,21,26,School,Close,27.0,M,White,Yes,0,High,High,VeryHigh
kaggle,2008,6,2,8,Workplace,Open/Close,52.0,M,Black,No,0,Low,Medium,High
kaggle,2007,6,0,6,Home,Close,29.0,MF,Unknown,No,0,Low,Medium,Medium
kaggle,2007,0,6,6,School,Open,18.0,M,Black,No,0,Low,Medium,Medium
kaggle,2007,5,5,10,Other,Close,24.0,M,Unknown,No,0,VeryHigh,Medium,High
kaggle,2007,9,4,13,Commercial,Close,19.0,M,White,Yes,0,Medium,Medium,VeryHigh
kaggle,2007,0,4,4,School,Open,15.0,M,Black,No,0,Low,Medium,Low
kaggle,2007,1,4,5,School,Close,14.0,M,Unknown,Yes,0,Low,Medium,Medium
kaggle,2007,6,1,7,Home,Close,20.0,M,White,Unclear,0,Low,Medium,High
kaggle,2007,32,23,55,School,Close,23.0,M,Asian,Yes,0,VeryHigh,VeryHigh,VeryHigh
kaggle,2007,0,10,10,School,Close,15.0,M,Unknown,No,0,VeryHigh,Medium,High
kaggle,2007,6,4,10,Public_Open,Open,18.0,M,Unknown,Unknown,0,VeryHigh,Medium,High
kaggle,2006,6,5,11,School,Close,32.0,M,White,No,0,Medium,Medium,VeryHigh
kaggle,2006,0,5,5,School,Open/Close,18.0,M,Black,Unknown,0,Low,Medium,Medium
kaggle,2006,1,2,3,School,Close,18.0,M,Unknown,Yes,0,Low,Medium,Low
kaggle,2006,2,2,4,School,Close,26.0,M,Black,Yes,0,Low,Medium,Low
kaggle,2006,7,2,9,Public_Open,Open/Close,28.0,M,White,No,0,Low,Medium,High
kaggle,2006,8,0,8,Workplace,Close,44.0,F,Unknown,Yes,0,Low,Medium,High
kaggle,2005,10,5,15,School,Close,16.0,M,Unknown,Yes,0,Medium,Medium,VeryHigh
kaggle,2005,8,4,12,Religious,Close,44.0,M,Unknown,No,0,Medium,Medium,VeryHigh
kaggle,2005,3,4,7,Workplace,Open,43.0,M,Unknown,Unknown,0,Low,Medium,High
kaggle,2004,5,7,12,Public_Open,Open/Close,25.0,M,Unknown,Yes,0,Medium,Medium,VeryHigh
kaggle,2004,6,2,8,Public_Open,Open,36.0,M,Unknown,No,0,Low,Medium,High
kaggle,2003,7,0,7,Workplace,Close,36.0,M,Unknown,No,0,Low,Medium,High
kaggle,2003,7,8,15,Workplace,Close,48.0,M,White,Yes,0,Medium,Medium,VeryHigh
kaggle,2003,1,2,3,School,Close,32.102409638554214,M,Unknown,No,0,Low,Medium,Low
kaggle,2002,4,0,4,School,Close,41.0,M,Unknown,No,0,Low,Medium,Low
kaggle,2002,3,3,6,School,Close,43.0,M,Black,No,0,Low,Medium,Medium
kaggle,2001,2,13,15,School,Close,15.0,M,Unknown,No,0,Medium,Medium,VeryHigh
kaggle,2001,6,4,10,Workplace,Close,66.0,M,Black,No,0,VeryHigh,Medium,High
kaggle,2000,7,0,7,Workplace,Close,42.0,M,White,Yes,0,Low,Medium,High
kaggle,1999,5,3,8,Workplace,Open/Close,36.0,M,Unknown,No,0,Low,Medium,High
kaggle,1999,0,4,4,School,Close,13.0,M,Unknown,No,0,Low,Medium,Low
kaggle,1999,7,0,7,Workplace,Close,40.0,M,Asian,Yes,0,Low,Medium,High
kaggle,1999,8,7,15,School,Close,47.0,M,Unknown,Yes,0,Medium,Medium,VeryHigh
kaggle,1999,10,12,22,Other,Close,44.0,M,Unknown,Yes,0,High,High,VeryHigh
kaggle,1999,0,6,6,School,Open/Close,15.0,M,Unknown,No,0,Low,Medium,Medium
kaggle,1999,15,24,39,School,Open/Close,32.102409638554214,M,Unknown,Yes,0,High,VeryHigh,VeryHigh
kaggle,1998,0,6,6,Workplace,Close,48.0,M,Black,No,0,Low,Medium,Medium
kaggle,1998,4,25,29,School,Close,15.0,M,Unknown,Yes,0,High,VeryHigh,VeryHigh
kaggle,1998,1,3,4,Public_Open,Close,14.0,M,Unknown,Yes,0,Low,Medium,Low
kaggle,1998,5,10,15,School,Close,32.102409638554214,M,White,No,0,Medium,Medium,VeryHigh
kaggle,1998,5,0,5,Workplace,Close,35.0,M,Unknown,Yes,0,Low,Medium,Medium
kaggle,1997,2,2,4,Workplace,Close,37.0,M,Black,No,0,Low,Medium,Low
kaggle,1997,6,2,8,Workplace,Close,41.0,M,Unknown,No,0,Low,Medium,High
kaggle,1997,3,5,8,School,Close,14.0,M,Unknown,Yes,0,Low,Medium,High
kaggle,1997,2,7,9,School,Close,16.0,M,Unknown,Yes,0,Low,Medium,High
kaggle,1997,5,3,8,Workplace,Unknown,43.0,M,Black,No,0,Low,Medium,High
kaggle,1997,2,2,4,School,Close,16.0,M,Unknown,Yes,0,Low,Medium,Low
kaggle,1996,3,0,3,School,Close,36.0,M,Unknown,No,0,Low,Medium,Low
kaggle,1996,6,1,7,Workplace,Close,41.0,M,Black,Yes,0,Low,Medium,High
kaggle,1996,3,1,4,School,Close,14.0,M,Unknown,Yes,0,Low,Medium,Low
kaggle,1995,2,1,3,School,Close,17.0,M,Unknown,Yes,0,Low,Medium,Low
kaggle,1995,6,0,6,Workplace,Close,32.102409638554214,M,Unknown,No,0,Low,Medium,Medium
kaggle,1995,4,1,5,Workplace,Close,29.0,M,Unknown,No,0,Low,Medium,Medium
kaggle,1995,2,2,4,School,Open,26.0,M,Unknown,Yes,0,Low,Medium,Low
kaggle,1994,2,5,7,Workplace,Close,32.102409638554214,M,Unknown,Yes,0,Low,Medium,High
kaggle,1994,1,3,4,School,Close,37.0,M,Unknown,Yes,0,Low,Medium,Low
kaggle,1994,5,23,28,Workplace,Close,20.0,M,Unknown,Yes,0,High,High,VeryHigh
kaggle,1994,4,0,4,Other,Close,17.0,M,Unknown,No,0,Low,Medium,Low
kaggle,1993,1,2,3,School,Close,39.0,M,Unknown,Yes,0,Low,Medium,Low
kaggle,1993,4,1,5,Commercial,Close,19.0,M,Black,Yes,0,Low,Medium,Medium
kaggle,1993,6,19,25,Other,Close,34.0,M,Black,No,0,High,High,VeryHigh
kaggle,1993,1,4,5,School,Close,29.0,M,Unknown,No,0,Low,Medium,Medium
kaggle,1993,4,8,12,Commercial,Close,22.0,M,Unknown,No,0,Medium,Medium,VeryHigh
kaggle,1993,1,3,4,School,Close,28.0,M,Unknown,No,0,Low,Medium,Low
kaggle,1993,9,6,15,Workplace,Close,55.0,M,Unknown,No,0,Medium,Medium,VeryHigh
kaggle,1993,2,2,4,Workplace,Close,45.0,M,Unknown,Unknown,0,Low,Medium,Low
kaggle,1993,1,5,6,Workplace,Open/Close,38.0,M,Unknown,Yes,0,Low,Medium,Medium
kaggle,1992,2,4,6,School,Close,18.0,M,Unknown,No,0,Low,Medium,Medium
kaggle,1992,5,0,5,Workplace,Close,50.0,M,Unknown,No,0,Low,Medium,Medium
kaggle,1992,0,6,6,School,Close,17.0,M,Unknown,Unknown,0,Low,Medium,Medium
